state,municipality,vehicle_type,vehicle_species,axles,vehicle_count
BAHIA,FORMOSA DO RIO PRETO,UTILITARIO,MISTO,0,18
BAHIA,FORMOSA DO RIO PRETO,UTILITARIO,MISTO,2,67
BAHIA,GANDU,AUTOMOVEL,CARGA,0,2
BAHIA,GANDU,AUTOMOVEL,COLECAO,0,1
BAHIA,GANDU,AUTOMOVEL,ESPECIAL,0,1
BAHIA,GANDU,AUTOMOVEL,MISTO,0,29
BAHIA,GANDU,AUTOMOVEL,MISTO,2,1
BAHIA,GANDU,AUTOMOVEL,PASSAGEIRO,0,4124
BAHIA,GANDU,AUTOMOVEL,PASSAGEIRO,2,1467
BAHIA,GANDU,CAMINHAO,CARGA,0,77
BAHIA,GANDU,CAMINHAO,CARGA,1,4
BAHIA,GANDU,CAMINHAO,CARGA,2,223
BAHIA,GANDU,CAMINHAO,CARGA,3,67
BAHIA,GANDU,CAMINHAO,CARGA,4,6
BAHIA,GANDU,CAMINHAO,ESPECIAL,2,16
BAHIA,GANDU,CAMINHAO,ESPECIAL,3,1
BAHIA,GANDU,CAMINHAO,MISTO,0,1
BAHIA,GANDU,CAMINHAO TRATOR,CARGA,2,1
BAHIA,GANDU,CAMINHAO TRATOR,TRACAO,0,1
BAHIA,GANDU,CAMINHAO TRATOR,TRACAO,2,8
BAHIA,GANDU,CAMINHAO TRATOR,TRACAO,3,13
BAHIA,GANDU,CAMINHONETE,CARGA,0,498
BAHIA,GANDU,CAMINHONETE,CARGA,1,10
BAHIA,GANDU,CAMINHONETE,CARGA,2,363
BAHIA,GANDU,CAMINHONETE,ESPECIAL,0,300
BAHIA,GANDU,CAMINHONETE,ESPECIAL,2,421
BAHIA,GANDU,CAMINHONETE,MISTO,0,1
BAHIA,GANDU,CAMIONETA,CARGA,0,5
BAHIA,GANDU,CAMIONETA,CARGA,2,6
BAHIA,GANDU,CAMIONETA,MISTO,0,262
BAHIA,GANDU,CAMIONETA,MISTO,1,5
BAHIA,GANDU,CAMIONETA,MISTO,2,226
BAHIA,GANDU,CAMIONETA,PASSAGEIRO,0,6
BAHIA,GANDU,CAMIONETA,Sem Informação,0,2
BAHIA,GANDU,CICLOMOTOR,PASSAGEIRO,0,6
BAHIA,GANDU,MICROONIBUS,PASSAGEIRO,0,226
BAHIA,GANDU,MICROONIBUS,PASSAGEIRO,2,103
BAHIA,GANDU,MICROONIBUS,PASSAGEIRO,4,1
BAHIA,GANDU,MOTOCICLETA,CARGA,0,7
BAHIA,GANDU,MOTOCICLETA,PASSAGEIRO,0,5071
BAHIA,GANDU,MOTOCICLETA,PASSAGEIRO,1,1
BAHIA,GANDU,MOTOCICLETA,PASSAGEIRO,2,8
BAHIA,GANDU,MOTONETA,PASSAGEIRO,0,856
BAHIA,GANDU,MOTONETA,PASSAGEIRO,2,1
BAHIA,GANDU,MOTOR-CASA,ESPECIAL,0,11
BAHIA,GANDU,MOTOR-CASA,ESPECIAL,2,2
BAHIA,GANDU,MOTOR-CASA,ESPECIAL,3,1
BAHIA,GANDU,ONIBUS,ESPECIAL,2,1
BAHIA,GANDU,ONIBUS,PASSAGEIRO,0,13
BAHIA,GANDU,ONIBUS,PASSAGEIRO,2,23
BAHIA,GANDU,ONIBUS,PASSAGEIRO,3,13
BAHIA,GANDU,REBOQUE,CARGA,0,2
BAHIA,GANDU,REBOQUE,CARGA,1,128
BAHIA,GANDU,REBOQUE,CARGA,2,39
BAHIA,GANDU,REBOQUE,CARGA,3,1
BAHIA,GANDU,REBOQUE,ESPECIAL,1,3
BAHIA,GANDU,REBOQUE,ESPECIAL,2,7
BAHIA,GANDU,SEMI-REBOQUE,CARGA,0,2
BAHIA,GANDU,SEMI-REBOQUE,CARGA,1,12
BAHIA,GANDU,SEMI-REBOQUE,CARGA,2,11
BAHIA,GANDU,SEMI-REBOQUE,CARGA,3,6
BAHIA,GANDU,SEMI-REBOQUE,CARGA,4,4
BAHIA,GANDU,SEMI-REBOQUE,PASSAGEIRO,1,1
BAHIA,GANDU,Sem Informação,Sem Informação,0,7
BAHIA,GANDU,TRICICLO,CARGA,0,8
BAHIA,GANDU,TRICICLO,CARGA,2,3
BAHIA,GANDU,TRICICLO,PASSAGEIRO,0,15
BAHIA,GANDU,TRICICLO,PASSAGEIRO,2,2
BAHIA,GANDU,UTILITARIO,MISTO,0,33
BAHIA,GANDU,UTILITARIO,MISTO,2,85
BAHIA,GAVIAO,AUTOMOVEL,MISTO,0,5
BAHIA,GAVIAO,AUTOMOVEL,PASSAGEIRO,0,343
BAHIA,GAVIAO,AUTOMOVEL,PASSAGEIRO,2,114
BAHIA,GAVIAO,CAMINHAO,CARGA,0,9
BAHIA,GAVIAO,CAMINHAO,CARGA,2,21
BAHIA,GAVIAO,CAMINHAO,CARGA,3,11
BAHIA,GAVIAO,CAMINHAO,ESPECIAL,0,1
BAHIA,GAVIAO,CAMINHAO TRATOR,TRACAO,2,2
BAHIA,GAVIAO,CAMINHAO TRATOR,TRACAO,3,3
BAHIA,GAVIAO,CAMINHONETE,CARGA,0,54
BAHIA,GAVIAO,CAMINHONETE,CARGA,2,32
BAHIA,GAVIAO,CAMINHONETE,ESPECIAL,0,35
BAHIA,GAVIAO,CAMINHONETE,ESPECIAL,2,35
BAHIA,GAVIAO,CAMIONETA,CARGA,0,1
BAHIA,GAVIAO,CAMIONETA,MISTO,0,14
BAHIA,GAVIAO,CAMIONETA,MISTO,2,13
BAHIA,GAVIAO,MICROONIBUS,ESPECIAL,2,1
BAHIA,GAVIAO,MICROONIBUS,PASSAGEIRO,0,9
BAHIA,GAVIAO,MICROONIBUS,PASSAGEIRO,2,9
BAHIA,GAVIAO,MOTOCICLETA,CARGA,0,6
BAHIA,GAVIAO,MOTOCICLETA,PASSAGEIRO,0,567
BAHIA,GAVIAO,MOTONETA,PASSAGEIRO,0,19
BAHIA,GAVIAO,ONIBUS,PASSAGEIRO,0,6
BAHIA,GAVIAO,ONIBUS,PASSAGEIRO,2,7
BAHIA,GAVIAO,REBOQUE,CARGA,0,1
BAHIA,GAVIAO,REBOQUE,CARGA,1,18
BAHIA,GAVIAO,REBOQUE,CARGA,2,20
BAHIA,GAVIAO,REBOQUE,ESPECIAL,1,2
BAHIA,GAVIAO,REBOQUE,ESPECIAL,2,1
BAHIA,GAVIAO,SEMI-REBOQUE,CARGA,2,3
BAHIA,GAVIAO,UTILITARIO,MISTO,0,1
BAHIA,GAVIAO,UTILITARIO,MISTO,2,1
BAHIA,GENTIO DO OURO,AUTOMOVEL,CARGA,0,1
BAHIA,GENTIO DO OURO,AUTOMOVEL,CARGA,2,1
BAHIA,GENTIO DO OURO,AUTOMOVEL,MISTO,0,3
BAHIA,GENTIO DO OURO,AUTOMOVEL,MISTO,2,1
BAHIA,GENTIO DO OURO,AUTOMOVEL,PASSAGEIRO,0,578
BAHIA,GENTIO DO OURO,AUTOMOVEL,PASSAGEIRO,2,139
BAHIA,GENTIO DO OURO,CAMINHAO,CARGA,0,11
BAHIA,GENTIO DO OURO,CAMINHAO,CARGA,2,13
BAHIA,GENTIO DO OURO,CAMINHAO,CARGA,3,11
BAHIA,GENTIO DO OURO,CAMINHAO,CARGA,4,1
BAHIA,GENTIO DO OURO,CAMINHAO,ESPECIAL,0,1
BAHIA,GENTIO DO OURO,CAMINHAO,ESPECIAL,2,1
BAHIA,GENTIO DO OURO,CAMINHAO TRATOR,TRACAO,2,2
BAHIA,GENTIO DO OURO,CAMINHONETE,CARGA,0,211
BAHIA,GENTIO DO OURO,CAMINHONETE,CARGA,1,5
BAHIA,GENTIO DO OURO,CAMINHONETE,CARGA,2,49
BAHIA,GENTIO DO OURO,CAMINHONETE,ESPECIAL,0,159
