state,municipality,vehicle_type,vehicle_species,axles,vehicle_count,vehicle_class
ACRE,FEIJO,CAMINHONETE,CARGA,0,70,CARRO
ACRE,FEIJO,CAMINHONETE,CARGA,2,64,CARRO
ACRE,FEIJO,CAMINHONETE,ESPECIAL,0,96,CARRO
ACRE,FEIJO,CAMINHONETE,ESPECIAL,2,248,CARRO
ACRE,FEIJO,CAMINHONETE,MISTO,2,1,CARRO
ACRE,FEIJO,CAMIONETA,CARGA,0,8,CARRO
ACRE,FEIJO,CAMIONETA,CARGA,2,3,CARRO
ACRE,FEIJO,CAMIONETA,MISTO,0,16,CARRO
ACRE,FEIJO,CAMIONETA,MISTO,2,33,CARRO
ACRE,FEIJO,CICLOMOTOR,PASSAGEIRO,0,66,MOTO
ACRE,FEIJO,MICROONIBUS,PASSAGEIRO,0,1,PESADO
ACRE,FEIJO,MICROONIBUS,PASSAGEIRO,2,5,PESADO
ACRE,FEIJO,MOTOCICLETA,CARGA,0,13,MOTO
ACRE,FEIJO,MOTOCICLETA,PASSAGEIRO,0,3669,MOTO
ACRE,FEIJO,MOTOCICLETA,PASSAGEIRO,2,1,MOTO
ACRE,FEIJO,MOTONETA,PASSAGEIRO,0,996,MOTO
ACRE,FEIJO,ONIBUS,PASSAGEIRO,0,1,PESADO
ACRE,FEIJO,ONIBUS,PASSAGEIRO,2,9,PESADO
ACRE,FEIJO,REBOQUE,CARGA,0,3,IMPLEMENTO
ACRE,FEIJO,REBOQUE,CARGA,1,41,IMPLEMENTO
ACRE,FEIJO,REBOQUE,CARGA,2,3,IMPLEMENTO
ACRE,FEIJO,SEMI-REBOQUE,CARGA,1,3,IMPLEMENTO
ACRE,FEIJO,SEMI-REBOQUE,CARGA,2,1,IMPLEMENTO
ACRE,FEIJO,SEMI-REBOQUE,CARGA,3,8,IMPLEMENTO
ACRE,FEIJO,Sem Informação,Sem Informação,0,4,NAO_CLASSIFICADO
ACRE,FEIJO,TRICICLO,CARGA,0,14,MOTO
ACRE,FEIJO,TRICICLO,CARGA,2,17,MOTO
ACRE,FEIJO,UTILITARIO,MISTO,0,3,CARRO
ACRE,FEIJO,UTILITARIO,MISTO,2,14,CARRO
ACRE,JORDAO,AUTOMOVEL,PASSAGEIRO,0,15,CARRO
ACRE,JORDAO,AUTOMOVEL,PASSAGEIRO,2,8,CARRO
ACRE,JORDAO,CAMINHAO,CARGA,0,2,PESADO
ACRE,JORDAO,CAMINHAO,CARGA,3,4,PESADO
ACRE,JORDAO,CAMINHAO,ESPECIAL,2,1,PESADO
ACRE,JORDAO,CAMINHONETE,CARGA,0,9,CARRO
ACRE,JORDAO,CAMINHONETE,CARGA,2,14,CARRO
ACRE,JORDAO,CAMINHONETE,ESPECIAL,0,2,CARRO
ACRE,JORDAO,CAMINHONETE,ESPECIAL,2,17,CARRO
ACRE,JORDAO,CAMIONETA,MISTO,2,2,CARRO
ACRE,JORDAO,MICROONIBUS,PASSAGEIRO,2,2,PESADO
ACRE,JORDAO,MOTOCICLETA,PASSAGEIRO,0,169,MOTO
ACRE,JORDAO,MOTONETA,PASSAGEIRO,0,62,MOTO
ACRE,JORDAO,ONIBUS,PASSAGEIRO,2,1,PESADO
ACRE,JORDAO,REBOQUE,CARGA,1,1,IMPLEMENTO
ACRE,MANCIO LIMA,AUTOMOVEL,CARGA,0,1,CARRO
ACRE,MANCIO LIMA,AUTOMOVEL,PASSAGEIRO,0,564,CARRO
ACRE,MANCIO LIMA,AUTOMOVEL,PASSAGEIRO,2,342,CARRO
ACRE,MANCIO LIMA,CAMINHAO,CARGA,0,28,PESADO
ACRE,MANCIO LIMA,CAMINHAO,CARGA,2,39,PESADO
ACRE,MANCIO LIMA,CAMINHAO,CARGA,3,31,PESADO
ACRE,MANCIO LIMA,CAMINHAO,CARGA,4,1,PESADO
ACRE,MANCIO LIMA,CAMINHAO TRATOR,TRACAO,3,8,PESADO
ACRE,MANCIO LIMA,CAMINHONETE,CARGA,0,116,CARRO
ACRE,MANCIO LIMA,CAMINHONETE,CARGA,2,100,CARRO
ACRE,MANCIO LIMA,CAMINHONETE,ESPECIAL,0,83,CARRO
ACRE,MANCIO LIMA,CAMINHONETE,ESPECIAL,2,145,CARRO
ACRE,MANCIO LIMA,CAMIONETA,CARGA,0,7,CARRO
ACRE,MANCIO LIMA,CAMIONETA,MISTO,0,21,CARRO
ACRE,MANCIO LIMA,CAMIONETA,MISTO,2,17,CARRO
ACRE,MANCIO LIMA,CICLOMOTOR,PASSAGEIRO,0,6,MOTO
ACRE,MANCIO LIMA,MICROONIBUS,PASSAGEIRO,0,1,PESADO
ACRE,MANCIO LIMA,MICROONIBUS,PASSAGEIRO,2,4,PESADO
ACRE,MANCIO LIMA,MOTOCICLETA,CARGA,0,4,MOTO
ACRE,MANCIO LIMA,MOTOCICLETA,PASSAGEIRO,0,2931,MOTO
ACRE,MANCIO LIMA,MOTOCICLETA,PASSAGEIRO,2,1,MOTO
ACRE,MANCIO LIMA,MOTONETA,PASSAGEIRO,0,820,MOTO
ACRE,MANCIO LIMA,ONIBUS,PASSAGEIRO,0,10,PESADO
ACRE,MANCIO LIMA,ONIBUS,PASSAGEIRO,2,14,PESADO
ACRE,MANCIO LIMA,REBOQUE,CARGA,0,1,IMPLEMENTO
ACRE,MANCIO LIMA,REBOQUE,CARGA,1,3,IMPLEMENTO
ACRE,MANCIO LIMA,REBOQUE,CARGA,2,2,IMPLEMENTO
ACRE,MANCIO LIMA,SEMI-REBOQUE,CARGA,2,5,IMPLEMENTO
ACRE,MANCIO LIMA,SEMI-REBOQUE,CARGA,3,2,IMPLEMENTO
ACRE,MANCIO LIMA,SEMI-REBOQUE,CARGA,4,1,IMPLEMENTO
ACRE,MANCIO LIMA,SEMI-REBOQUE,ESPECIAL,2,2,IMPLEMENTO
ACRE,MANCIO LIMA,Sem Informação,Sem Informação,0,2,NAO_CLASSIFICADO
ACRE,MANCIO LIMA,UTILITARIO,MISTO,0,6,CARRO
ACRE,MANCIO LIMA,UTILITARIO,MISTO,2,10,CARRO
ACRE,MANOEL URBANO,AUTOMOVEL,PASSAGEIRO,0,218,CARRO
ACRE,MANOEL URBANO,AUTOMOVEL,PASSAGEIRO,2,144,CARRO
ACRE,MANOEL URBANO,CAMINHAO,CARGA,0,16,PESADO
ACRE,MANOEL URBANO,CAMINHAO,CARGA,2,13,PESADO
ACRE,MANOEL URBANO,CAMINHAO,CARGA,3,24,PESADO
ACRE,MANOEL URBANO,CAMINHAO,ESPECIAL,2,2,PESADO
ACRE,MANOEL URBANO,CAMINHAO,ESPECIAL,3,1,PESADO
ACRE,MANOEL URBANO,CAMINHAO TRATOR,TRACAO,3,1,PESADO
ACRE,MANOEL URBANO,CAMINHONETE,CARGA,0,52,CARRO
ACRE,MANOEL URBANO,CAMINHONETE,CARGA,2,40,CARRO
ACRE,MANOEL URBANO,CAMINHONETE,ESPECIAL,0,59,CARRO
ACRE,MANOEL URBANO,CAMINHONETE,ESPECIAL,2,108,CARRO
ACRE,MANOEL URBANO,CAMIONETA,MISTO,0,2,CARRO
ACRE,MANOEL URBANO,CAMIONETA,MISTO,2,18,CARRO
ACRE,MANOEL URBANO,CICLOMOTOR,PASSAGEIRO,0,3,MOTO
ACRE,MANOEL URBANO,MICROONIBUS,PASSAGEIRO,0,1,PESADO
ACRE,MANOEL URBANO,MICROONIBUS,PASSAGEIRO,2,1,PESADO
ACRE,MANOEL URBANO,MOTOCICLETA,CARGA,0,2,MOTO
ACRE,MANOEL URBANO,MOTOCICLETA,PASSAGEIRO,0,1071,MOTO
ACRE,MANOEL URBANO,MOTONETA,PASSAGEIRO,0,212,MOTO
ACRE,MANOEL URBANO,ONIBUS,PASSAGEIRO,2,6,PESADO
ACRE,MANOEL URBANO,REBOQUE,CARGA,0,3,IMPLEMENTO
ACRE,MANOEL URBANO,REBOQUE,CARGA,1,14,IMPLEMENTO
ACRE,MANOEL URBANO,REBOQUE,CARGA,2,2,IMPLEMENTO
ACRE,MANOEL URBANO,REBOQUE,CARGA,4,20,IMPLEMENTO
ACRE,MANOEL URBANO,REBOQUE,ESPECIAL,2,1,IMPLEMENTO
ACRE,MANOEL URBANO,SEMI-REBOQUE,CARGA,2,2,IMPLEMENTO
ACRE,MANOEL URBANO,SEMI-REBOQUE,CARGA,3,1,IMPLEMENTO
ACRE,MANOEL URBANO,UTILITARIO,MISTO,0,3,CARRO
ACRE,MANOEL URBANO,UTILITARIO,MISTO,2,2,CARRO
ACRE,MARECHAL THAUMATURGO,AUTOMOVEL,PASSAGEIRO,0,13,CARRO
ACRE,MARECHAL THAUMATURGO,AUTOMOVEL,PASSAGEIRO,2,10,CARRO
ACRE,MARECHAL THAUMATURGO,CAMINHAO,CARGA,0,1,PESADO
ACRE,MARECHAL THAUMATURGO,CAMINHAO,CARGA,2,11,PESADO
ACRE,MARECHAL THAUMATURGO,CAMINHAO,CARGA,3,1,PESADO
ACRE,MARECHAL THAUMATURGO,CAMINHONETE,CARGA,0,15,CARRO
ACRE,MARECHAL THAUMATURGO,CAMINHONETE,CARGA,2,10,CARRO
ACRE,MARECHAL THAUMATURGO,CAMINHONETE,ESPECIAL,0,8,CARRO
ACRE,MARECHAL THAUMATURGO,CAMINHONETE,ESPECIAL,2,22,CARRO
ACRE,MARECHAL THAUMATURGO,CAMIONETA,MISTO,2,1,CARRO
ACRE,MARECHAL THAUMATURGO,CICLOMOTOR,PASSAGEIRO,0,1,MOTO
ACRE,MARECHAL THAUMATURGO,MOTOCICLETA,CARGA,0,1,MOTO
ACRE,MARECHAL THAUMATURGO,MOTOCICLETA,PASSAGEIRO,0,524,MOTO
ACRE,MARECHAL THAUMATURGO,MOTONETA,PASSAGEIRO,0,111,MOTO
ACRE,MARECHAL THAUMATURGO,ONIBUS,PASSAGEIRO,0,2,PESADO
ACRE,MARECHAL THAUMATURGO,ONIBUS,PASSAGEIRO,2,5,PESADO
ACRE,MARECHAL THAUMATURGO,TRICICLO,CARGA,0,1,MOTO
ACRE,MARECHAL THAUMATURGO,TRICICLO,PASSAGEIRO,2,1,MOTO
ACRE,MARECHAL THAUMATURGO,UTILITARIO,MISTO,2,1,CARRO
ACRE,PLACIDO DE CASTRO,AUTOMOVEL,MISTO,0,2,CARRO
ACRE,PLACIDO DE CASTRO,AUTOMOVEL,PASSAGEIRO,0,1192,CARRO
ACRE,PLACIDO DE CASTRO,AUTOMOVEL,PASSAGEIRO,2,585,CARRO
ACRE,PLACIDO DE CASTRO,CAMINHAO,CARGA,0,79,PESADO
ACRE,PLACIDO DE CASTRO,CAMINHAO,CARGA,1,1,PESADO
ACRE,PLACIDO DE CASTRO,CAMINHAO,CARGA,2,48,PESADO
ACRE,PLACIDO DE CASTRO,CAMINHAO,CARGA,3,42,PESADO
ACRE,PLACIDO DE CASTRO,CAMINHAO,CARGA,4,1,PESADO
ACRE,PLACIDO DE CASTRO,CAMINHAO,ESPECIAL,2,2,PESADO
ACRE,PLACIDO DE CASTRO,CAMINHAO TRATOR,TRACAO,0,2,PESADO
ACRE,PLACIDO DE CASTRO,CAMINHAO TRATOR,TRACAO,2,2,PESADO
ACRE,PLACIDO DE CASTRO,CAMINHAO TRATOR,TRACAO,3,13,PESADO
ACRE,PLACIDO DE CASTRO,CAMINHONETE,CARGA,0,162,CARRO
ACRE,PLACIDO DE CASTRO,CAMINHONETE,CARGA,2,79,CARRO
ACRE,PLACIDO DE CASTRO,CAMINHONETE,ESPECIAL,0,161,CARRO
ACRE,PLACIDO DE CASTRO,CAMINHONETE,ESPECIAL,2,263,CARRO
ACRE,PLACIDO DE CASTRO,CAMIONETA,CARGA,0,28,CARRO
ACRE,PLACIDO DE CASTRO,CAMIONETA,CARGA,2,1,CARRO
ACRE,PLACIDO DE CASTRO,CAMIONETA,MISTO,0,29,CARRO
ACRE,PLACIDO DE CASTRO,CAMIONETA,MISTO,2,33,CARRO
ACRE,PLACIDO DE CASTRO,CICLOMOTOR,PASSAGEIRO,0,12,MOTO
ACRE,PLACIDO DE CASTRO,MICROONIBUS,PASSAGEIRO,0,2,PESADO
ACRE,PLACIDO DE CASTRO,MICROONIBUS,PASSAGEIRO,2,8,PESADO
ACRE,PLACIDO DE CASTRO,MOTOCICLETA,CARGA,0,9,MOTO
ACRE,PLACIDO DE CASTRO,MOTOCICLETA,PASSAGEIRO,0,3122,MOTO
ACRE,PLACIDO DE CASTRO,MOTOCICLETA,PASSAGEIRO,2,2,MOTO
ACRE,PLACIDO DE CASTRO,MOTONETA,PASSAGEIRO,0,609,MOTO
ACRE,PLACIDO DE CASTRO,MOTOR-CASA,ESPECIAL,2,1,PESADO
ACRE,PLACIDO DE CASTRO,ONIBUS,PASSAGEIRO,0,12,PESADO
ACRE,PLACIDO DE CASTRO,ONIBUS,PASSAGEIRO,2,15,PESADO
ACRE,PLACIDO DE CASTRO,REBOQUE,CARGA,0,10,IMPLEMENTO
ACRE,PLACIDO DE CASTRO,REBOQUE,CARGA,1,100,IMPLEMENTO
ACRE,PLACIDO DE CASTRO,REBOQUE,CARGA,2,9,IMPLEMENTO
ACRE,PLACIDO DE CASTRO,REBOQUE,CARGA,3,3,IMPLEMENTO
ACRE,PLACIDO DE CASTRO,REBOQUE,ESPECIAL,2,5,IMPLEMENTO
ACRE,PLACIDO DE CASTRO,REBOQUE,PASSAGEIRO,0,1,IMPLEMENTO
ACRE,PLACIDO DE CASTRO,SEMI-REBOQUE,CARGA,0,3,IMPLEMENTO
ACRE,PLACIDO DE CASTRO,SEMI-REBOQUE,CARGA,1,5,IMPLEMENTO
ACRE,PLACIDO DE CASTRO,SEMI-REBOQUE,CARGA,2,15,IMPLEMENTO
ACRE,PLACIDO DE CASTRO,SEMI-REBOQUE,CARGA,3,7,IMPLEMENTO
ACRE,PLACIDO DE CASTRO,SEMI-REBOQUE,CARGA,4,1,IMPLEMENTO
ACRE,PLACIDO DE CASTRO,SEMI-REBOQUE,ESPECIAL,2,1,IMPLEMENTO
ACRE,PLACIDO DE CASTRO,SIDE-CAR,CARGA,0,1,MOTO
ACRE,PLACIDO DE CASTRO,SIDE-CAR,CARGA,1,1,MOTO
ACRE,PLACIDO DE CASTRO,Sem Informação,Sem Informação,0,4,NAO_CLASSIFICADO
ACRE,PLACIDO DE CASTRO,TRICICLO,CARGA,0,6,MOTO
ACRE,PLACIDO DE CASTRO,UTILITARIO,MISTO,0,4,CARRO
ACRE,PLACIDO DE CASTRO,UTILITARIO,MISTO,2,16,CARRO
ACRE,PORTO ACRE,AUTOMOVEL,MISTO,0,1,CARRO
ACRE,PORTO ACRE,AUTOMOVEL,MISTO,2,2,CARRO
ACRE,PORTO ACRE,AUTOMOVEL,PASSAGEIRO,0,857,CARRO
ACRE,PORTO ACRE,AUTOMOVEL,PASSAGEIRO,2,395,CARRO
ACRE,PORTO ACRE,CAMINHAO,CARGA,0,86,PESADO
ACRE,PORTO ACRE,CAMINHAO,CARGA,2,56,PESADO
ACRE,PORTO ACRE,CAMINHAO,CARGA,3,36,PESADO
ACRE,PORTO ACRE,CAMINHAO,ESPECIAL,2,1,PESADO
ACRE,PORTO ACRE,CAMINHAO TRATOR,TRACAO,0,1,PESADO
ACRE,PORTO ACRE,CAMINHAO TRATOR,TRACAO,3,6,PESADO
ACRE,PORTO ACRE,CAMINHONETE,CARGA,0,195,CARRO
ACRE,PORTO ACRE,CAMINHONETE,CARGA,2,94,CARRO
ACRE,PORTO ACRE,CAMINHONETE,ESPECIAL,0,142,CARRO
ACRE,PORTO ACRE,CAMINHONETE,ESPECIAL,2,282,CARRO
ACRE,PORTO ACRE,CAMIONETA,CARGA,0,15,CARRO
ACRE,PORTO ACRE,CAMIONETA,ESPECIAL,2,2,CARRO
ACRE,PORTO ACRE,CAMIONETA,MISTO,0,21,CARRO
ACRE,PORTO ACRE,CAMIONETA,MISTO,2,19,CARRO
ACRE,PORTO ACRE,CAMIONETA,PASSAGEIRO,0,2,CARRO
ACRE,PORTO ACRE,CAMIONETA,PASSAGEIRO,2,2,CARRO
ACRE,PORTO ACRE,CICLOMOTOR,PASSAGEIRO,0,13,MOTO
ACRE,PORTO ACRE,MICROONIBUS,PASSAGEIRO,0,4,PESADO
ACRE,PORTO ACRE,MICROONIBUS,PASSAGEIRO,2,3,PESADO
ACRE,PORTO ACRE,MOTOCICLETA,CARGA,0,10,MOTO
ACRE,PORTO ACRE,MOTOCICLETA,PASSAGEIRO,0,3182,MOTO
ACRE,PORTO ACRE,MOTONETA,PASSAGEIRO,0,251,MOTO
ACRE,PORTO ACRE,MOTOR-CASA,ESPECIAL,0,1,PESADO
ACRE,PORTO ACRE,MOTOR-CASA,ESPECIAL,2,1,PESADO
ACRE,PORTO ACRE,ONIBUS,PASSAGEIRO,0,31,PESADO
ACRE,PORTO ACRE,ONIBUS,PASSAGEIRO,2,15,PESADO
ACRE,PORTO ACRE,REBOQUE,CARGA,0,5,IMPLEMENTO
ACRE,PORTO ACRE,REBOQUE,CARGA,1,60,IMPLEMENTO
ACRE,PORTO ACRE,REBOQUE,CARGA,2,6,IMPLEMENTO
ACRE,PORTO ACRE,REBOQUE,CARGA,3,3,IMPLEMENTO
ACRE,PORTO ACRE,REBOQUE,CARGA,4,1,IMPLEMENTO
ACRE,PORTO ACRE,SEMI-REBOQUE,CARGA,0,4,IMPLEMENTO
ACRE,PORTO ACRE,SEMI-REBOQUE,CARGA,2,1,IMPLEMENTO
ACRE,PORTO ACRE,SEMI-REBOQUE,CARGA,3,8,IMPLEMENTO
ACRE,PORTO ACRE,Sem Informação,Sem Informação,0,5,NAO_CLASSIFICADO
ACRE,PORTO ACRE,TRICICLO,CARGA,2,1,MOTO
ACRE,PORTO ACRE,UTILITARIO,MISTO,0,4,CARRO
ACRE,PORTO ACRE,UTILITARIO,MISTO,2,3,CARRO
ACRE,PORTO WALTER,AUTOMOVEL,PASSAGEIRO,0,6,CARRO
ACRE,PORTO WALTER,AUTOMOVEL,PASSAGEIRO,2,11,CARRO
ACRE,PORTO WALTER,CAMINHAO,CARGA,0,3,PESADO
ACRE,PORTO WALTER,CAMINHAO,CARGA,2,7,PESADO
ACRE,PORTO WALTER,CAMINHAO,CARGA,3,2,PESADO
ACRE,PORTO WALTER,CAMINHONETE,CARGA,0,4,CARRO
ACRE,PORTO WALTER,CAMINHONETE,CARGA,2,24,CARRO
ACRE,PORTO WALTER,CAMINHONETE,ESPECIAL,0,4,CARRO
ACRE,PORTO WALTER,CAMINHONETE,ESPECIAL,2,24,CARRO
ACRE,PORTO WALTER,CAMIONETA,CARGA,0,1,CARRO
ACRE,PORTO WALTER,CICLOMOTOR,PASSAGEIRO,0,1,MOTO
ACRE,PORTO WALTER,MICROONIBUS,PASSAGEIRO,2,1,PESADO
ACRE,PORTO WALTER,MOTOCICLETA,CARGA,0,2,MOTO
ACRE,PORTO WALTER,MOTOCICLETA,PASSAGEIRO,0,471,MOTO
ACRE,PORTO WALTER,MOTONETA,PASSAGEIRO,0,109,MOTO
ACRE,PORTO WALTER,ONIBUS,PASSAGEIRO,0,1,PESADO
ACRE,PORTO WALTER,ONIBUS,PASSAGEIRO,2,5,PESADO
ACRE,PORTO WALTER,UTILITARIO,MISTO,2,2,CARRO
ACRE,RIO BRANCO,AUTOMOVEL,CARGA,0,9,CARRO
ACRE,RIO BRANCO,AUTOMOVEL,CARGA,2,1,CARRO
ACRE,RIO BRANCO,AUTOMOVEL,COLECAO,0,23,CARRO
ACRE,RIO BRANCO,AUTOMOVEL,ESPECIAL,0,1,CARRO
ACRE,RIO BRANCO,AUTOMOVEL,MISTO,0,106,CARRO
ACRE,RIO BRANCO,AUTOMOVEL,MISTO,2,16,CARRO
ACRE,RIO BRANCO,AUTOMOVEL,PASSAGEIRO,0,49713,CARRO
ACRE,RIO BRANCO,AUTOMOVEL,PASSAGEIRO,1,1,CARRO
ACRE,RIO BRANCO,AUTOMOVEL,PASSAGEIRO,2,30764,CARRO
ACRE,RIO BRANCO,CAMINHAO,CARGA,0,1863,PESADO
ACRE,RIO BRANCO,CAMINHAO,CARGA,1,5,PESADO
ACRE,RIO BRANCO,CAMINHAO,CARGA,2,1443,PESADO
ACRE,RIO BRANCO,CAMINHAO,CARGA,3,1163,PESADO
ACRE,RIO BRANCO,CAMINHAO,CARGA,4,64,PESADO
ACRE,RIO BRANCO,CAMINHAO,ESPECIAL,0,28,PESADO
ACRE,RIO BRANCO,CAMINHAO,ESPECIAL,2,184,PESADO
ACRE,RIO BRANCO,CAMINHAO,ESPECIAL,3,4,PESADO
ACRE,RIO BRANCO,CAMINHAO,MISTO,0,1,PESADO
ACRE,RIO BRANCO,CAMINHAO,PASSAGEIRO,2,11,PESADO
ACRE,RIO BRANCO,CAMINHAO TRATOR,CARGA,0,5,PESADO
ACRE,RIO BRANCO,CAMINHAO TRATOR,CARGA,2,6,PESADO
ACRE,RIO BRANCO,CAMINHAO TRATOR,CARGA,3,3,PESADO
ACRE,RIO BRANCO,CAMINHAO TRATOR,TRACAO,0,86,PESADO
ACRE,RIO BRANCO,CAMINHAO TRATOR,TRACAO,2,55,PESADO
ACRE,RIO BRANCO,CAMINHAO TRATOR,TRACAO,3,590,PESADO
ACRE,RIO BRANCO,CAMINHAO TRATOR,TRACAO,4,1,PESADO
ACRE,RIO BRANCO,CAMINHONETE,CARGA,0,4499,CARRO
ACRE,RIO BRANCO,CAMINHONETE,CARGA,1,1,CARRO
ACRE,RIO BRANCO,CAMINHONETE,CARGA,2,3072,CARRO
ACRE,RIO BRANCO,CAMINHONETE,COLECAO,0,4,CARRO
ACRE,RIO BRANCO,CAMINHONETE,ESPECIAL,0,3778,CARRO
ACRE,RIO BRANCO,CAMINHONETE,ESPECIAL,2,9353,CARRO
ACRE,RIO BRANCO,CAMINHONETE,ESPECIAL,5,1,CARRO
ACRE,RIO BRANCO,CAMINHONETE,MISTO,0,2,CARRO
ACRE,RIO BRANCO,CAMINHONETE,MISTO,2,5,CARRO
ACRE,RIO BRANCO,CAMINHONETE,PASSAGEIRO,0,4,CARRO
ACRE,RIO BRANCO,CAMINHONETE,PASSAGEIRO,2,4,CARRO
ACRE,RIO BRANCO,CAMIONETA,CARGA,0,1352,CARRO
ACRE,RIO BRANCO,CAMIONETA,CARGA,2,164,CARRO
ACRE,RIO BRANCO,CAMIONETA,ESPECIAL,0,10,CARRO
ACRE,RIO BRANCO,CAMIONETA,ESPECIAL,2,8,CARRO
ACRE,RIO BRANCO,CAMIONETA,MISTO,0,1748,CARRO
ACRE,RIO BRANCO,CAMIONETA,MISTO,2,2591,CARRO
ACRE,RIO BRANCO,CAMIONETA,MISTO,3,1,CARRO
ACRE,RIO BRANCO,CAMIONETA,PASSAGEIRO,0,90,CARRO
ACRE,RIO BRANCO,CAMIONETA,PASSAGEIRO,2,17,CARRO
ACRE,RIO BRANCO,CAMIONETA,Sem Informação,0,1,CARRO
ACRE,RIO BRANCO,CICLOMOTOR,PASSAGEIRO,0,974,MOTO
ACRE,RIO BRANCO,CICLOMOTOR,PASSAGEIRO,2,9,MOTO
ACRE,RIO BRANCO,MICROONIBUS,CARGA,2,1,PESADO
ACRE,RIO BRANCO,MICROONIBUS,PASSAGEIRO,0,95,PESADO
ACRE,RIO BRANCO,MICROONIBUS,PASSAGEIRO,2,311,PESADO
ACRE,RIO BRANCO,MOTOCICLETA,CARGA,0,736,MOTO
ACRE,RIO BRANCO,MOTOCICLETA,COLECAO,0,2,MOTO
ACRE,RIO BRANCO,MOTOCICLETA,PASSAGEIRO,0,93948,MOTO
ACRE,RIO BRANCO,MOTOCICLETA,PASSAGEIRO,2,152,MOTO
ACRE,RIO BRANCO,MOTONETA,PASSAGEIRO,0,20357,MOTO
ACRE,RIO BRANCO,MOTONETA,PASSAGEIRO,2,28,MOTO
ACRE,RIO BRANCO,MOTOR-CASA,ESPECIAL,0,13,PESADO
ACRE,RIO BRANCO,MOTOR-CASA,ESPECIAL,2,28,PESADO
ACRE,RIO BRANCO,MOTOR-CASA,ESPECIAL,3,2,PESADO
ACRE,RIO BRANCO,ONIBUS,ESPECIAL,2,1,PESADO
ACRE,RIO BRANCO,ONIBUS,PASSAGEIRO,0,362,PESADO
ACRE,RIO BRANCO,ONIBUS,PASSAGEIRO,2,628,PESADO
ACRE,RIO BRANCO,ONIBUS,PASSAGEIRO,3,5,PESADO
ACRE,RIO BRANCO,ONIBUS,PASSAGEIRO,4,3,PESADO
ACRE,RIO BRANCO,REBOQUE,CARGA,0,764,IMPLEMENTO
ACRE,RIO BRANCO,REBOQUE,CARGA,1,3445,IMPLEMENTO
ACRE,RIO BRANCO,REBOQUE,CARGA,2,453,IMPLEMENTO
ACRE,RIO BRANCO,REBOQUE,CARGA,3,49,IMPLEMENTO
ACRE,RIO BRANCO,REBOQUE,CARGA,4,32,IMPLEMENTO
ACRE,RIO BRANCO,REBOQUE,ESPECIAL,0,29,IMPLEMENTO
ACRE,RIO BRANCO,REBOQUE,ESPECIAL,1,15,IMPLEMENTO
ACRE,RIO BRANCO,REBOQUE,ESPECIAL,2,96,IMPLEMENTO
ACRE,RIO BRANCO,REBOQUE,ESPECIAL,3,2,IMPLEMENTO
ACRE,RIO BRANCO,REBOQUE,PASSAGEIRO,1,2,IMPLEMENTO
ACRE,RIO BRANCO,SEMI-REBOQUE,CARGA,0,254,IMPLEMENTO
ACRE,RIO BRANCO,SEMI-REBOQUE,CARGA,1,177,IMPLEMENTO
ACRE,RIO BRANCO,SEMI-REBOQUE,CARGA,2,307,IMPLEMENTO
ACRE,RIO BRANCO,SEMI-REBOQUE,CARGA,3,542,IMPLEMENTO
ACRE,RIO BRANCO,SEMI-REBOQUE,CARGA,4,58,IMPLEMENTO
ACRE,RIO BRANCO,SEMI-REBOQUE,CARGA,11,1,IMPLEMENTO
ACRE,RIO BRANCO,SEMI-REBOQUE,ESPECIAL,0,2,IMPLEMENTO
ACRE,RIO BRANCO,SEMI-REBOQUE,ESPECIAL,2,27,IMPLEMENTO
ACRE,RIO BRANCO,SEMI-REBOQUE,MISTO,3,1,IMPLEMENTO
ACRE,RIO BRANCO,SIDE-CAR,CARGA,0,4,MOTO
ACRE,RIO BRANCO,SIDE-CAR,CARGA,1,23,MOTO
ACRE,RIO BRANCO,Sem Informação,Sem Informação,0,310,NAO_CLASSIFICADO
ACRE,RIO BRANCO,TRATOR DE RODAS,TRACAO,0,3,PESADO
ACRE,RIO BRANCO,TRICICLO,CARGA,0,92,MOTO
ACRE,RIO BRANCO,TRICICLO,CARGA,2,39,MOTO
ACRE,RIO BRANCO,TRICICLO,PASSAGEIRO,0,10,MOTO
ACRE,RIO BRANCO,TRICICLO,PASSAGEIRO,2,8,MOTO
ACRE,RIO BRANCO,UTILITARIO,ESPECIAL,2,1,CARRO
ACRE,RIO BRANCO,UTILITARIO,MISTO,0,547,CARRO
ACRE,RIO BRANCO,UTILITARIO,MISTO,2,1507,CARRO
ACRE,RIO BRANCO,UTILITARIO,MISTO,20,1,CARRO
ACRE,RODRIGUES ALVES,AUTOMOVEL,PASSAGEIRO,0,190,CARRO
ACRE,RODRIGUES ALVES,AUTOMOVEL,PASSAGEIRO,2,140,CARRO
ACRE,RODRIGUES ALVES,CAMINHAO,CARGA,0,11,PESADO
ACRE,RODRIGUES ALVES,CAMINHAO,CARGA,2,17,PESADO
ACRE,RODRIGUES ALVES,CAMINHAO,CARGA,3,9,PESADO
ACRE,RODRIGUES ALVES,CAMINHAO,ESPECIAL,2,1,PESADO
ACRE,RODRIGUES ALVES,CAMINHAO TRATOR,TRACAO,3,1,PESADO
ACRE,RODRIGUES ALVES,CAMINHONETE,CARGA,0,40,CARRO
ACRE,RODRIGUES ALVES,CAMINHONETE,CARGA,2,42,CARRO
ACRE,RODRIGUES ALVES,CAMINHONETE,ESPECIAL,0,36,CARRO
